58,1,200.1,111.0,70.50000000000003,98.19999999999999,1,1,1.0
59,1,199.2,101.0,80.60000000000002,108.9,1,1,1.0
60,1,218.9,99.1,61.99999999999997,102.80000000000001,1,1,1.0
61,1,225.24,99.24,65.69,102.56000000000002,1,1,1.0
62,1,231.58,99.38,69.39000000000001,102.32,1,1,1.0
63,1,237.91,99.52,73.09,102.08,1,1,1.0
64,1,249.12,100.01,70.88,101.83999999999999,1,1,1.0
65,1,258.9,99.81,61.10000000000002,101.59,1,1,1.0
66,1,258.07,99.79,61.93000000000001,101.54,1,1,1.0
67,1,269.6,99.78,50.39999999999998,101.49000000000001,1,1,1.0
68,1,270.16,99.42,49.839999999999975,101.42999999999999,1,1,1.0
69,1,268.28,99.42,51.43000000000001,101.38000000000001,1,1,1.0
70,1,267.54,99.42,52.45999999999998,101.33999999999999,1,1,1.0
71,1,260.2,99.43,59.80000000000001,101.28,1,1,1.0
72,1,259.17,99.43,60.829999999999984,101.22999999999999,1,1,1.0
73,1,257.04,99.44,62.089999999999975,101.16,1,1,1.0
74,1,257.0,99.44,62.98000000000002,101.11000000000001,1,1,1.0
75,1,249.02,99.45,70.87999999999997,101.05999999999999,1,1,1.0
76,1,241.03,99.45,69.86999999999998,101.01,1,1,1.0
77,1,239.7,100.2,61.30000000000001,100.21999999999998,1,1,1.0
78,1,230.3,100.12,68.39999999999998,100.25,1,1,1.0
79,1,210.53,99.3,80.16999999999999,101.39999999999999,1,1,1.0
80,1,199.66,99.33,79.92999999999998,101.27,1,1,1.0
81,1,198.47,101.1,71.72999999999999,100.78999999999999,1,1,1.0
82,1,188.9,100.78,72.4,100.72999999999999,1,1,1.0
83,1,179.9,100.46,70.79999999999998,100.67,1,1,1.0
84,1,179.58,100.1,71.61999999999998,100.66,1,1,1.0
85,1,170.39,99.8,70.51000000000002,100.58,1,1,1.0
86,1,161.2,99.5,78.5,100.5,1,1,1.0
87,1,158.45,99.34,73.95000000000002,100.5,1,1,1.0
88,1,159.08,91.2,60.72,108.8,1,1,1.0
89,1,149.1,80.72,71.56,109.97999999999999,1,1,1.0
90,1,140.9,78.07,79.04999999999998,101.83000000000001,1,1,1.0
91,1,140.97,79.59,77.83000000000001,101.63999999999999,1,1,1.0
92,1,140.52,70.33,69.97999999999999,109.47000000000001,1,1,1.0
93,1,141.19,61.9,70.07,107.68,1,1,1.0
94,1,129.51,61.3,70.17000000000002,110.10000000000001,1,1,1.0
95,1,119.91,61.05,80.39000000000001,99.25000000000001,1,1,1.0
96,1,119.71,60.27,75.42,99.88,1,1,1.0
97,1,119.5,59.5,70.46000000000001,100.5,1,1,1.0
98,1,108.95,60.39,72.45,101.30999999999999,1,1,1.0
99,1,99.0,59.84,81.56,110.16,1,1,1.0
100,1,97.76,60.59,81.15999999999998,109.82,1,1,1.0
101,1,99.99,70.6,80.81000000000002,109.1,1,1,1.0
102,1,99.45,80.62,70.64999999999999,99.78,1,1,1.0
103,1,90.2,80.04,80.3,101.77999999999999,1,1,1.0
104,1,90.23,79.68,79.8,100.32,1,1,1.0
105,1,89.92,80.03,79.29,109.57,1,1,1.0
106,1,90.3,90.11,78.79,109.49,1,1,1.0
107,1,90.6,99.64,78.49000000000001,101.46,1,1,1.0
108,1,90.53,100.3,78.56,100.88000000000001,1,1,1.0
109,1,90.8,110.12,78.29,100.28,1,1,1.0
110,1,90.55,109.68,78.54,109.41999999999999,1,1,1.0
111,1,90.3,120.37,78.79,99.13,1,1,1.0
112,1,91.57,120.6,78.91,99.13,1,1,1.0
113,1,99.86,118.67,80.74,112.02999999999999,1,1,1.0
114,1,100.08,119.64,80.42999999999999,109.99999999999999,1,1,1.0
115,1,100.3,120.6,80.11,107.98000000000002,1,1,1.0
116,1,100.85,120.48,79.81,109.42,1,1,1.0
117,1,100.0,130.11,79.53,99.13,1,1,1.0
118,1,100.08,130.42,79.52,99.13000000000002,1,1,1.0
119,1,89.2,120.1,71.83,107.85,1,1,1.0
120,1,83.3,120.14,74.66000000000001,106.60000000000001,1,1,1.0
121,1,79.4,120.18,71.29999999999998,108.51999999999998,1,1,1.0
122,1,68.22,120.21,72.94,108.09000000000002,1,1,1.0
123,1,61.6,120.6,77.41,108.30000000000001,1,1,1.0
124,1,61.07,120.3,78.11000000000001,105.47000000000001,1,1,1.0
125,1,60.53,120.0,78.82,102.63,1,1,1.0
126,1,60.0,119.7,79.53,99.8,1,1,1.0
127,1,60.08,119.78,79.27,99.81,1,1,1.0
128,1,60.15,119.85,79.03,99.82,1,1,1.0
129,1,60.23,119.93,78.77000000000001,99.82999999999998,1,1,1.0
130,1,60.3,120.0,78.53000000000002,99.85,1,1,1.0
